valid_loss,val_acc,epoch,step,train_loss,train_acc
0.21352648735046387,0.9093999862670898,0,781,,
,,0,781,0.4606410264968872,0.7786300182342529
0.13163405656814575,0.9491000175476074,1,1563,,
,,1,1563,0.214789479970932,0.9143999814987183
