valid_loss,val_acc,epoch,step,train_loss,train_acc
1.798458456993103,0.5618573427200317,0,773,,
,,0,773,0.2931787967681885,0.8692338466644287
3.693214178085327,0.5845651030540466,1,1547,,
,,1,1547,0.08235199004411697,0.9686989188194275
5.375692367553711,0.6424592733383179,2,2321,,
,,2,2321,0.054511185735464096,0.9799233078956604
